port_unlocode,move_type,ship_mmsi,ship_imo,date_utc,move_typ,terminal_id,berth_id
NA,DEPARTURE,273216480,9492842,2022-02-13T04:25:00Z,departure,NA,NA
RUDKA,DEPARTURE,212500000,9301380,2022-02-13T03:23:00Z,departure,NA,NA
RUYEY,DEPARTURE,273311240,9377042,2022-02-13T03:09:00Z,departure,NA,NA
RUAZO,DEPARTURE,273447030,9268344,2022-02-13T02:16:00Z,departure,NA,NA
RUVNN,DEPARTURE,273377130,8411255,2022-02-13T01:37:00Z,departure,NA,NA
RUTUA,DEPARTURE,538005007,9321184,2022-02-13T01:24:00Z,departure,NA,NA
RUDKA,DEPARTURE,212500000,9301380,2022-02-12T23:43:00Z,departure,NA,NA
RUAZO,DEPARTURE,273444390,9300348,2022-02-12T23:14:00Z,departure,NA,NA
RUVYS,DEPARTURE,538007533,9327360,2022-02-12T22:16:00Z,departure,NA,NA
RULED,DEPARTURE,241522000,9295335,2022-02-12T21:33:00Z,departure,NA,NA
RUTMR,DEPARTURE,273359390,9645102,2022-02-12T19:49:00Z,departure,NA,NA
RUKOZ,DEPARTURE,636011642,9256078,2022-02-12T18:30:00Z,departure,NA,NA
RUNVS,DEPARTURE,311000359,9730933,2022-02-12T18:28:00Z,departure,NA,NA
RUAZO,DEPARTURE,273359580,9676230,2022-02-12T16:27:00Z,departure,NA,NA
RUMMK,DEPARTURE,273430430,9167930,2022-02-12T14:18:00Z,departure,NA,NA
RUVYP,DEPARTURE,273359970,9217321,2022-02-12T14:16:00Z,departure,NA,NA
RUPRI,DEPARTURE,249855000,9777931,2022-02-12T13:18:00Z,departure,NA,NA
RUVVO,DEPARTURE,538007496,9226009,2022-02-12T13:01:00Z,departure,NA,NA
RUKZP,DEPARTURE,273351450,9640499,2022-02-12T12:33:00Z,departure,NA,NA
RUVVO,DEPARTURE,538007496,9226009,2022-02-12T11:39:00Z,departure,NA,NA
RUKZP,DEPARTURE,273358180,9621560,2022-02-12T09:21:00Z,departure,NA,NA
RUTUA,DEPARTURE,271001000,9445382,2022-02-12T07:49:00Z,departure,NA,NA
RUULU,DEPARTURE,218292000,9423449,2022-02-12T05:25:00Z,departure,NA,NA
RULED,DEPARTURE,241372000,9723291,2022-02-12T04:29:00Z,departure,NA,NA
RUNVS,DEPARTURE,538007153,9792474,2022-02-12T04:24:00Z,departure,NA,NA
RUTUA,DEPARTURE,215795000,9286059,2022-02-11T23:05:00Z,departure,NA,NA
RUTMR,DEPARTURE,273380460,9804241,2022-02-11T22:55:00Z,departure,NA,NA
RUNVS,DEPARTURE,235108526,9683013,2022-02-11T20:55:00Z,departure,NA,NA
NA,DEPARTURE,436000393,9323091,2022-02-11T20:21:00Z,departure,NA,NA
RUULU,DEPARTURE,566255000,9725603,2022-02-11T18:38:00Z,departure,NA,NA
RUAZO,DEPARTURE,273333670,9645114,2022-02-11T17:23:00Z,departure,NA,NA
RUTUA,DEPARTURE,256909000,9388209,2022-02-11T16:12:00Z,departure,NA,NA
RUVVO,DEPARTURE,273210470,9163764,2022-02-11T15:57:00Z,departure,NA,NA
RUULU,DEPARTURE,238019000,9796743,2022-02-11T14:18:00Z,departure,NA,NA
RULED,DEPARTURE,273358390,9645097,2022-02-11T13:35:00Z,departure,NA,NA
RUBLT,DEPARTURE,210340000,9909247,2022-02-11T13:19:00Z,departure,NA,NA
RUYEY,DEPARTURE,273355800,9540340,2022-02-11T13:00:00Z,departure,NA,NA
RUTAM,DEPARTURE,249878000,9728239,2022-02-11T11:20:00Z,departure,NA,NA
RUROV,DEPARTURE,273448000,9260483,2022-02-11T11:11:00Z,departure,NA,NA
RUNVS,DEPARTURE,636017796,9436018,2022-02-11T10:18:00Z,departure,NA,NA
RUBLT,DEPARTURE,266421000,9428073,2022-02-11T10:14:00Z,departure,NA,NA
RUPRI,DEPARTURE,255806264,9851713,2022-02-11T10:02:00Z,departure,NA,NA
RUNVS,DEPARTURE,273324070,9599341,2022-02-11T09:57:00Z,departure,NA,NA
RUNVS,DEPARTURE,538007797,9746621,2022-02-11T09:32:00Z,departure,NA,NA
RUDKA,DEPARTURE,212500000,9301380,2022-02-11T09:21:00Z,departure,NA,NA
RUULU,DEPARTURE,211135000,9298193,2022-02-11T09:19:00Z,departure,NA,NA
RUTAM,DEPARTURE,271049308,9220354,2022-02-11T09:15:00Z,departure,NA,NA
RUSTY,DEPARTURE,266421000,9428073,2022-02-11T09:04:00Z,departure,NA,NA
RUTAG,DEPARTURE,273343600,8727953,2022-02-11T08:03:00Z,departure,NA,NA
RUNVS,DEPARTURE,636011641,9256066,2022-02-11T07:25:00Z,departure,NA,NA
RUNVS,DEPARTURE,248123000,9772321,2022-02-11T06:59:00Z,departure,NA,NA
RUULU,DEPARTURE,636014355,9511533,2022-02-11T05:45:00Z,departure,NA,NA
RUNVS,DEPARTURE,636015584,9607629,2022-02-11T05:41:00Z,departure,NA,NA
RUKZP,DEPARTURE,273387430,9637961,2022-02-11T04:19:00Z,departure,NA,NA
NA,DEPARTURE,273391160,9759939,2022-02-11T03:52:00Z,departure,NA,NA
RUULU,DEPARTURE,538004293,9318022,2022-02-11T03:21:00Z,departure,NA,NA
RUNVS,DEPARTURE,374419000,9231614,2022-02-11T02:48:00Z,departure,NA,NA
RUTMR,DEPARTURE,273359170,9645023,2022-02-11T01:58:00Z,departure,NA,NA
RUNVS,DEPARTURE,311000576,9808326,2022-02-11T00:15:00Z,departure,NA,NA
RUYEY,DEPARTURE,273393460,9711248,2022-02-10T23:08:00Z,departure,NA,NA
RUTUA,DEPARTURE,248533000,9458054,2022-02-10T22:53:00Z,departure,NA,NA
RUPRI,DEPARTURE,636018830,9826897,2022-02-10T22:13:00Z,departure,NA,NA
RUNVS,DEPARTURE,249775000,9717292,2022-02-10T21:59:00Z,departure,NA,NA
RUNVS,DEPARTURE,241359000,9694658,2022-02-10T21:42:00Z,departure,NA,NA
RUVYS,DEPARTURE,538008324,9347308,2022-02-10T21:09:00Z,departure,NA,NA
RUARH,DEPARTURE,212111000,9384459,2022-02-10T20:14:00Z,departure,NA,NA
RUTUA,DEPARTURE,538009792,9334789,2022-02-10T19:28:00Z,departure,NA,NA
RUNVS,DEPARTURE,636016505,9332781,2022-02-10T19:21:00Z,departure,NA,NA
NA,DEPARTURE,273430430,9167930,2022-02-10T18:35:00Z,departure,NA,NA
RUNVS,DEPARTURE,273390540,9745720,2022-02-10T17:31:00Z,departure,NA,NA
RUYEY,DEPARTURE,423501100,9821471,2022-02-10T15:47:00Z,departure,NA,NA
RUPRI,DEPARTURE,218019000,9352315,2022-02-10T15:24:00Z,departure,NA,NA
RUNVS,DEPARTURE,538007646,9482627,2022-02-10T14:34:00Z,departure,NA,NA
RUMCX,DEPARTURE,436000162,9334600,2022-02-10T14:28:00Z,departure,NA,NA
RUAZO,DEPARTURE,273353720,9598385,2022-02-10T14:27:00Z,departure,NA,NA
RUTAM,DEPARTURE,256337000,9248801,2022-02-10T13:42:00Z,departure,NA,NA
RUAZO,DEPARTURE,273385070,9749130,2022-02-10T13:19:00Z,departure,NA,NA
RUAZO,DEPARTURE,273339480,9679373,2022-02-10T13:11:00Z,departure,NA,NA
RUBLT,DEPARTURE,538008516,9838216,2022-02-10T12:48:00Z,departure,NA,NA
RUAZO,DEPARTURE,273350860,9476783,2022-02-10T12:14:00Z,departure,NA,NA
RUSTY,DEPARTURE,538008516,9838216,2022-02-10T11:30:00Z,departure,NA,NA
RUTAM,DEPARTURE,374125000,9260263,2022-02-10T10:34:00Z,departure,NA,NA
RUPRI,DEPARTURE,255806263,9851701,2022-02-10T10:28:00Z,departure,NA,NA
RUTUA,DEPARTURE,215311000,9248796,2022-02-10T09:24:00Z,departure,NA,NA
RULED,DEPARTURE,231695000,9268423,2022-02-10T09:16:00Z,departure,NA,NA
RUNVS,DEPARTURE,636013272,9339301,2022-02-10T08:27:00Z,departure,NA,NA
RUASF,DEPARTURE,273445330,9289001,2022-02-10T05:31:00Z,departure,NA,NA
RUAZO,DEPARTURE,273433790,9340881,2022-02-10T01:58:00Z,departure,NA,NA
RUVVO,DEPARTURE,273213390,9016870,2022-02-10T01:21:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000633,9750749,2021-12-31T15:01:00Z,departure,NA,NA
RUSAB,DEPARTURE,212654000,9768368,2021-12-30T20:21:00Z,departure,NA,NA
RUPGN,DEPARTURE,352906000,9373008,2021-12-30T14:49:00Z,departure,NA,NA
RUVYS,DEPARTURE,246878000,9617698,2021-12-30T02:15:00Z,departure,NA,NA
RUSAB,DEPARTURE,212660000,9768370,2021-12-29T15:48:00Z,departure,NA,NA
RUVYS,DEPARTURE,636018930,9378292,2021-12-29T02:09:00Z,departure,NA,NA
RUVYS,DEPARTURE,244168000,9378280,2021-12-28T00:38:00Z,departure,NA,NA
RUSAB,DEPARTURE,212770000,9768382,2021-12-27T11:15:00Z,departure,NA,NA
RUPGN,DEPARTURE,209856000,9338929,2021-12-27T01:44:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000631,9750725,2021-12-26T15:16:00Z,departure,NA,NA
RUPGN,DEPARTURE,309739000,9376294,2021-12-25T18:15:00Z,departure,NA,NA
RUSAB,DEPARTURE,212611000,9737187,2021-12-25T06:23:00Z,departure,NA,NA
RUVYS,DEPARTURE,244090097,9783124,2021-12-24T22:47:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000634,9750672,2021-12-23T19:25:00Z,departure,NA,NA
RUPGN,DEPARTURE,432634000,9355264,2021-12-23T13:02:00Z,departure,NA,NA
RUSAB,DEPARTURE,477327300,9750660,2021-12-22T20:52:00Z,departure,NA,NA
RUPGN,DEPARTURE,352906000,9373008,2021-12-21T23:50:00Z,departure,NA,NA
RUSAB,DEPARTURE,477150100,9750701,2021-12-21T17:37:00Z,departure,NA,NA
RUPGN,DEPARTURE,432420000,9245720,2021-12-20T09:04:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000548,9750696,2021-12-20T04:23:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000632,9750737,2021-12-19T00:02:00Z,departure,NA,NA
RUVYS,DEPARTURE,636018930,9378292,2021-12-18T22:53:00Z,departure,NA,NA
RUPGN,DEPARTURE,311072200,9621077,2021-12-18T06:49:00Z,departure,NA,NA
RUVYS,DEPARTURE,244168000,9378280,2021-12-17T21:53:00Z,departure,NA,NA
RUSAB,DEPARTURE,209351000,9768526,2021-12-17T15:48:00Z,departure,NA,NA
RUVYS,DEPARTURE,246878000,9617698,2021-12-16T19:37:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000627,9750713,2021-12-16T12:32:00Z,departure,NA,NA
RUSAB,DEPARTURE,209356000,9768394,2021-12-15T18:47:00Z,departure,NA,NA
RUSAB,DEPARTURE,477194200,9750658,2021-12-15T02:26:00Z,departure,NA,NA
RUVYS,DEPARTURE,244090097,9783124,2021-12-14T22:00:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000633,9750749,2021-12-14T11:13:00Z,departure,NA,NA
RUSAB,DEPARTURE,212660000,9768370,2021-12-13T18:53:00Z,departure,NA,NA
RUVYS,DEPARTURE,244168000,9378280,2021-12-13T07:27:00Z,departure,NA,NA
RUPGN,DEPARTURE,432634000,9355264,2021-12-12T12:03:00Z,departure,NA,NA
RUVYS,DEPARTURE,636018930,9378292,2021-12-10T21:19:00Z,departure,NA,NA
RUSAB,DEPARTURE,212770000,9768382,2021-12-10T16:49:00Z,departure,NA,NA
RUPGN,DEPARTURE,209856000,9338929,2021-12-10T15:20:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000631,9750725,2021-12-09T21:05:00Z,departure,NA,NA
RUVYS,DEPARTURE,244090097,9783124,2021-12-07T22:17:00Z,departure,NA,NA
RUSAB,DEPARTURE,477327300,9750660,2021-12-07T15:04:00Z,departure,NA,NA
RUPGN,DEPARTURE,352906000,9373008,2021-12-06T21:38:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000634,9750672,2021-12-06T08:25:00Z,departure,NA,NA
RUSAB,DEPARTURE,212611000,9737187,2021-12-05T11:08:00Z,departure,NA,NA
RUPGN,DEPARTURE,309739000,9376294,2021-12-05T01:05:00Z,departure,NA,NA
RUVYS,DEPARTURE,636018930,9378292,2021-12-04T01:11:00Z,departure,NA,NA
RUSAB,DEPARTURE,212654000,9768368,2021-12-03T22:25:00Z,departure,NA,NA
RUVYS,DEPARTURE,244168000,9378280,2021-12-03T03:10:00Z,departure,NA,NA
RUSAB,DEPARTURE,477150100,9750701,2021-12-02T17:55:00Z,departure,NA,NA
RUVYS,DEPARTURE,246878000,9617698,2021-12-02T04:45:00Z,departure,NA,NA
RUSAB,DEPARTURE,311000632,9750737,2021-12-01T13:55:00Z,departure,NA,NA
RUTMR,DEPARTURE,273380460,9804241,2021-12-14T22:10:00Z,departure,NA,NA
RUYEY,DEPARTURE,273314050,9376593,2021-12-14T21:13:00Z,departure,NA,NA
RUTUA,DEPARTURE,271001000,9445382,2021-12-14T21:04:00Z,departure,NA,NA
RUTUA,DEPARTURE,565975000,9263203,2021-12-14T19:43:00Z,departure,NA,NA
RUTAM,DEPARTURE,374124000,9260275,2021-12-14T18:48:00Z,departure,NA,NA
RUTAM,DEPARTURE,215705000,9282821,2021-12-14T17:44:00Z,departure,NA,NA
RUKOZ,DEPARTURE,538008675,9299599,2021-12-14T16:40:00Z,departure,NA,NA
RUAZO,DEPARTURE,273342180,9683738,2021-12-14T15:30:00Z,departure,NA,NA
RUROV,DEPARTURE,273331580,9683714,2021-12-14T15:22:00Z,departure,NA,NA
RUNVS,DEPARTURE,248480000,9464364,2021-12-14T13:43:00Z,departure,NA,NA
RUNVS,DEPARTURE,273371330,9418509,2021-12-14T13:26:00Z,departure,NA,NA
RUNVS,DEPARTURE,249693000,9759795,2021-12-14T12:25:00Z,departure,NA,NA
RUULU,DEPARTURE,259077000,9235892,2021-12-14T12:07:00Z,departure,NA,NA
RUPRI,DEPARTURE,636019055,9843572,2021-12-14T11:52:00Z,departure,NA,NA
RULED,DEPARTURE,273353180,9645047,2021-12-14T10:07:00Z,departure,NA,NA
RUNVS,DEPARTURE,370805000,9495832,2021-12-14T09:35:00Z,departure,NA,NA
RUNVS,DEPARTURE,249550000,9395331,2021-12-14T08:52:00Z,departure,NA,NA
RUDKA,DEPARTURE,212500000,9301380,2021-12-14T06:14:00Z,departure,NA,NA
RUNVS,DEPARTURE,229619000,9436941,2021-12-14T06:09:00Z,departure,NA,NA
RUPKC,DEPARTURE,273419360,9053206,2021-12-14T05:26:00Z,departure,NA,NA
RUROV,DEPARTURE,273327420,9687992,2021-12-14T05:22:00Z,departure,NA,NA
RUNVS,DEPARTURE,636014336,9283796,2021-12-14T05:22:00Z,departure,NA,NA
RUULU,DEPARTURE,538005407,9696577,2021-12-14T04:11:00Z,departure,NA,NA
RUVYS,DEPARTURE,636018754,9412000,2021-12-14T03:34:00Z,departure,NA,NA
RUULU,DEPARTURE,538003432,9288916,2021-12-14T02:18:00Z,departure,NA,NA
RUAZO,DEPARTURE,273393370,9804227,2021-12-14T00:39:00Z,departure,NA,NA
RUAZO,DEPARTURE,273357420,9610262,2021-12-13T23:14:00Z,departure,NA,NA
RUNVS,DEPARTURE,273353450,9640516,2021-12-13T21:54:00Z,departure,NA,NA
RUULU,DEPARTURE,273426280,9151890,2021-12-13T20:05:00Z,departure,NA,NA
RUAZO,DEPARTURE,273431390,9340879,2021-12-13T17:59:00Z,departure,NA,NA
RUAZO,DEPARTURE,273331580,9683714,2021-12-13T17:53:00Z,departure,NA,NA
RUPRI,DEPARTURE,636092955,9284374,2021-12-13T17:47:00Z,departure,NA,NA
RUBLT,DEPARTURE,266421000,9428073,2021-12-13T15:29:00Z,departure,NA,NA
RUNVS,DEPARTURE,636019054,9843560,2021-12-13T15:18:00Z,departure,NA,NA
RUTUA,DEPARTURE,636014489,9436719,2021-12-13T14:25:00Z,departure,NA,NA
RUKOZ,DEPARTURE,538002845,9339985,2021-12-13T10:16:00Z,departure,NA,NA
RUNVS,DEPARTURE,273324070,9599341,2021-12-13T09:58:00Z,departure,NA,NA
RULED,DEPARTURE,538009459,9312901,2021-12-13T09:50:00Z,departure,NA,NA
RUPRI,DEPARTURE,241348000,9711456,2021-12-13T09:20:00Z,departure,NA,NA
NA,DEPARTURE,273211370,9539810,2021-12-13T06:52:00Z,departure,NA,NA
RUVYP,DEPARTURE,538009136,9905411,2021-12-13T06:02:00Z,departure,NA,NA
RUTMR,DEPARTURE,273387430,9637961,2021-12-13T04:40:00Z,departure,NA,NA
RUVNN,DEPARTURE,273295660,9356610,2021-12-13T04:21:00Z,departure,NA,NA
RUULU,DEPARTURE,238265000,9401128,2021-12-13T03:59:00Z,departure,NA,NA
RUTAM,DEPARTURE,256463000,9418822,2021-12-13T03:26:00Z,departure,NA,NA
RUVYS,DEPARTURE,636012659,9341067,2021-12-13T02:48:00Z,departure,NA,NA
RUNVS,DEPARTURE,215515000,9843209,2021-12-13T02:44:00Z,departure,NA,NA
RUKZP,DEPARTURE,273359170,9645023,2021-12-13T01:46:00Z,departure,NA,NA
RUULU,DEPARTURE,249575000,9395329,2021-12-13T01:28:00Z,departure,NA,NA
RUNVS,DEPARTURE,636091484,9247508,2021-12-13T01:03:00Z,departure,NA,NA
RUNVS,DEPARTURE,538008325,9353113,2021-12-13T00:22:00Z,departure,NA,NA
RUTAM,DEPARTURE,538007953,9728435,2021-12-12T20:16:00Z,departure,NA,NA
RUNVS,DEPARTURE,636011641,9256066,2021-12-12T20:02:00Z,departure,NA,NA
RUTUA,DEPARTURE,273359070,9540352,2021-12-12T19:42:00Z,departure,NA,NA
RUTMR,DEPARTURE,273356510,9540364,2021-12-12T19:00:00Z,departure,NA,NA
RUNVS,DEPARTURE,538008334,9594133,2021-12-12T18:01:00Z,departure,NA,NA
RUPRI,DEPARTURE,538005400,9688374,2021-12-12T17:09:00Z,departure,NA,NA
RUTMR,DEPARTURE,273354450,9640528,2021-12-12T13:04:00Z,departure,NA,NA
RUVYS,DEPARTURE,256396000,9318034,2021-12-12T12:55:00Z,departure,NA,NA
RUSEW,DEPARTURE,273454890,9299161,2021-12-12T11:18:00Z,departure,NA,NA
RUGDZ,DEPARTURE,255806213,9403475,2021-12-12T11:04:00Z,departure,NA,NA
RUDKA,DEPARTURE,212500000,9301380,2021-12-12T10:30:00Z,departure,NA,NA
RULED,DEPARTURE,210051000,9152820,2021-12-12T10:03:00Z,departure,NA,NA
RUYEY,DEPARTURE,273322210,9687980,2021-12-12T10:01:00Z,departure,NA,NA
RULED,DEPARTURE,249549000,9297553,2021-12-12T09:54:00Z,departure,NA,NA
RUTUA,DEPARTURE,249971000,9303728,2021-12-12T08:25:00Z,departure,NA,NA
RUKZP,DEPARTURE,273358180,9621560,2021-12-12T08:10:00Z,departure,NA,NA
RUVNN,DEPARTURE,273359970,9217321,2021-12-12T07:11:00Z,departure,NA,NA
RUAZO,DEPARTURE,273384070,9637973,2021-12-12T03:41:00Z,departure,NA,NA
RUNVS,DEPARTURE,538008157,9801988,2021-12-12T03:23:00Z,departure,NA,NA
RUAZO,DEPARTURE,273339480,9679373,2021-12-12T02:31:00Z,departure,NA,NA
RUAZO,DEPARTURE,273351260,9612923,2021-12-12T01:27:00Z,departure,NA,NA
RUAZO,DEPARTURE,273444390,9300348,2021-12-12T00:14:00Z,departure,NA,NA
RUAZO,DEPARTURE,273433790,9340881,2021-12-11T23:00:00Z,departure,NA,NA
RUNVS,DEPARTURE,538004518,9416551,2021-12-11T22:10:00Z,departure,NA,NA
RUULU,DEPARTURE,257664000,9428982,2021-12-11T21:44:00Z,departure,NA,NA
RUNVS,DEPARTURE,273371330,9418509,2021-12-11T21:01:00Z,departure,NA,NA
RUULU,DEPARTURE,538006621,9726580,2021-12-11T20:05:00Z,departure,NA,NA
RUAZO,DEPARTURE,273433680,9300350,2021-12-11T18:45:00Z,departure,NA,NA
NA,DEPARTURE,273216880,9575929,2021-12-11T18:33:00Z,departure,NA,NA
RUAZO,DEPARTURE,273445480,9313589,2021-12-11T18:15:00Z,departure,NA,NA
RUNVS,DEPARTURE,255806025,9803285,2021-12-11T18:01:00Z,departure,NA,NA
RUGDX,DEPARTURE,273218180,9183829,2021-12-11T17:30:00Z,departure,NA,NA
RUPRI,DEPARTURE,477669300,9261657,2021-12-11T17:23:00Z,departure,NA,NA
RUTAM,DEPARTURE,538005779,9719745,2021-12-11T16:33:00Z,departure,NA,NA
RUULU,DEPARTURE,247314300,9473066,2021-12-11T15:59:00Z,departure,NA,NA
RUNVS,DEPARTURE,636013112,9315939,2021-12-11T15:45:00Z,departure,NA,NA
RUKOZ,DEPARTURE,525107012,9248837,2021-12-11T15:35:00Z,departure,NA,NA
RUULU,DEPARTURE,255806264,9851713,2021-12-11T15:24:00Z,departure,NA,NA
RUSKA,DEPARTURE,273432830,9105140,2021-12-11T14:32:00Z,departure,NA,NA
RUULU,DEPARTURE,229353000,9344019,2021-12-11T13:36:00Z,departure,NA,NA
RUNVS,DEPARTURE,248337000,9384095,2021-12-11T13:33:00Z,departure,NA,NA
RUULU,DEPARTURE,215542000,9874246,2021-12-11T11:28:00Z,departure,NA,NA
RUTUA,DEPARTURE,636014902,9315800,2021-12-11T09:59:00Z,departure,NA,NA
RUTUA,DEPARTURE,273358450,9616955,2021-12-11T07:42:00Z,departure,NA,NA
RUYEY,DEPARTURE,273315050,9376608,2021-12-11T02:30:00Z,departure,NA,NA
RUSAB,DEPARTURE,209508000,9804033,2021-12-11T02:16:00Z,departure,NA,NA
RULED,DEPARTURE,273358390,9645097,2021-12-11T00:58:00Z,departure,NA,NA
RUGDX,DEPARTURE,273218180,9183829,2021-12-11T00:41:00Z,departure,NA,NA
RULED,DEPARTURE,273353180,9645047,2021-12-11T00:37:00Z,departure,NA,NA
RUPRI,DEPARTURE,538005404,9691735,2021-12-10T23:30:00Z,departure,NA,NA
RUNVS,DEPARTURE,273427090,9766085,2021-12-10T23:12:00Z,departure,NA,NA
RUNVS,DEPARTURE,273337080,9655470,2021-12-10T22:42:00Z,departure,NA,NA
RUNVS,DEPARTURE,311000953,9897834,2021-12-10T21:00:00Z,departure,NA,NA
RUVVO,DEPARTURE,538008813,9282986,2021-12-10T20:18:00Z,departure,NA,NA
NA,DEPARTURE,436000393,9323091,2021-12-10T19:52:00Z,departure,NA,NA
RUKOZ,DEPARTURE,563003300,9728423,2021-12-10T19:43:00Z,departure,NA,NA
RUULU,DEPARTURE,636017647,9384306,2021-12-10T17:13:00Z,departure,NA,NA
RUAZO,DEPARTURE,273433590,9328663,2021-12-10T15:12:00Z,departure,NA,NA
RUVYP,DEPARTURE,273350980,9038969,2021-12-10T14:50:00Z,departure,NA,NA
RUNVS,DEPARTURE,565556000,9308168,2021-12-10T14:03:00Z,departure,NA,NA
RUNVS,DEPARTURE,538009175,9386536,2021-12-10T09:54:00Z,departure,NA,NA
RUTMR,DEPARTURE,273352260,9612909,2021-12-10T08:52:00Z,departure,NA,NA
RUNVS,DEPARTURE,273415140,9164512,2021-12-10T08:00:00Z,departure,NA,NA
RUNVS,DEPARTURE,273337920,9435349,2021-12-10T07:31:00Z,departure,NA,NA
RUULU,DEPARTURE,273426280,9151890,2021-12-10T07:31:00Z,departure,NA,NA
RUKOZ,DEPARTURE,563062800,9783904,2021-12-10T06:33:00Z,departure,NA,NA
RUNVS,DEPARTURE,636012856,9312896,2021-12-10T06:10:00Z,departure,NA,NA
RUTAM,DEPARTURE,636012630,9333656,2021-12-10T03:38:00Z,departure,NA,NA
RUPRI,DEPARTURE,538007533,9327360,2021-12-10T02:07:00Z,departure,NA,NA
RUULU,DEPARTURE,247279600,9378371,2021-12-10T01:02:00Z,departure,NA,NA
RUNVS,DEPARTURE,538006700,9730373,2021-12-09T23:23:00Z,departure,NA,NA
RUPRI,DEPARTURE,255806262,9851696,2021-12-09T20:22:00Z,departure,NA,NA
RUNVS,DEPARTURE,538005405,9696553,2021-12-09T20:08:00Z,departure,NA,NA
RUVYP,DEPARTURE,273350980,9038969,2021-12-09T19:53:00Z,departure,NA,NA
RUTMR,DEPARTURE,273359390,9645102,2021-12-09T19:45:00Z,departure,NA,NA
RUNVS,DEPARTURE,258952000,9274812,2021-12-09T19:43:00Z,departure,NA,NA
RUNJK,DEPARTURE,273326750,8906951,2021-12-09T18:12:00Z,departure,NA,NA
RUULU,DEPARTURE,538004487,9462926,2021-12-09T18:05:00Z,departure,NA,NA
RUKZP,DEPARTURE,273356360,9624304,2021-12-09T17:53:00Z,departure,NA,NA
RUAZO,DEPARTURE,273331580,9683714,2021-12-09T16:03:00Z,departure,NA,NA
RUULU,DEPARTURE,257861000,9305556,2021-12-09T15:26:00Z,departure,NA,NA
RUNVS,DEPARTURE,538006202,9419448,2021-12-09T15:21:00Z,departure,NA,NA
RUYEY,DEPARTURE,273313860,9417050,2021-12-09T12:56:00Z,departure,NA,NA
RUNVS,DEPARTURE,273415140,9164512,2021-12-09T11:04:00Z,departure,NA,NA
RULED,DEPARTURE,241408000,9370848,2021-12-09T10:24:00Z,departure,NA,NA
RULED,DEPARTURE,218085000,9380489,2021-12-09T09:09:00Z,departure,NA,NA
RUNVS,DEPARTURE,240657000,9345441,2021-12-09T06:54:00Z,departure,NA,NA
RUVYS,DEPARTURE,477110300,9380518,2021-12-09T06:30:00Z,departure,NA,NA
RUNVS,DEPARTURE,636092659,9394040,2021-12-09T06:00:00Z,departure,NA,NA
RUARH,DEPARTURE,273435910,9194012,2021-12-09T05:24:00Z,departure,NA,NA
RUVVO,DEPARTURE,273350980,9038969,2021-12-09T04:13:00Z,departure,NA,NA
RUTUA,DEPARTURE,273333570,9655468,2021-12-09T02:31:00Z,departure,NA,NA
RUAZO,DEPARTURE,273356390,9645085,2021-12-09T01:15:00Z,departure,NA,NA
RUNVS,DEPARTURE,241086000,9468671,2021-12-09T00:44:00Z,departure,NA,NA
RUAZO,DEPARTURE,273350860,9476783,2021-12-09T00:12:00Z,departure,NA,NA
RUNVS,DEPARTURE,241750000,9466946,2021-12-08T23:05:00Z,departure,NA,NA
RUKZP,DEPARTURE,273355910,9560936,2021-12-08T21:57:00Z,departure,NA,NA
RUPRI,DEPARTURE,566577000,9725627,2021-12-08T21:54:00Z,departure,NA,NA
RUKOZ,DEPARTURE,538008893,9346744,2021-12-08T21:27:00Z,departure,NA,NA
RUNVS,DEPARTURE,248371000,9787924,2021-12-08T19:04:00Z,departure,NA,NA
RUNVS,DEPARTURE,255806213,9403475,2021-12-08T16:58:00Z,departure,NA,NA
RUPRI,DEPARTURE,228079600,9587843,2021-12-08T16:57:00Z,departure,NA,NA
RUVYS,DEPARTURE,249435000,9717278,2021-12-08T16:19:00Z,departure,NA,NA
RUNJK,DEPARTURE,477969400,9332183,2021-12-08T15:54:00Z,departure,NA,NA
RUTUA,DEPARTURE,271001000,9445382,2021-12-08T14:24:00Z,departure,NA,NA
RUYEY,DEPARTURE,273331440,9645982,2021-12-08T13:49:00Z,departure,NA,NA
RUROV,DEPARTURE,273433680,9300350,2021-12-08T11:28:00Z,departure,NA,NA
RUULU,DEPARTURE,229353000,9344019,2021-12-08T10:36:00Z,departure,NA,NA
RUKZP,DEPARTURE,273357390,9645073,2021-12-08T10:34:00Z,departure,NA,NA
RUTMR,DEPARTURE,273358860,9640566,2021-12-08T09:53:00Z,departure,NA,NA
RUNVS,DEPARTURE,538007962,9523287,2021-12-08T09:02:00Z,departure,NA,NA
RUNVS,DEPARTURE,538005403,9691723,2021-12-08T08:55:00Z,departure,NA,NA
RUTMR,DEPARTURE,273359560,9640542,2021-12-08T05:59:00Z,departure,NA,NA
RUDKA,DEPARTURE,209225000,9301419,2021-12-08T05:07:00Z,departure,NA,NA
